program,model,filter,plus,minus,AD,AD train,AD test,best train,predicted,best test,fold,dwc
LibPNG,c,-999,1,3,0.240,0.250,0.200,0.622,0.333,0.400,3,322
LibPNG,c,-999,1,3,0.240,0.256,0.169,0.591,0.455,0.455,4,327
LibPNG,c,-999,10,1,0.240,0.210,0.345,0.917,0.638,0.909,0,328
LibPNG,c,-999,10,1,0.240,0.257,0.165,0.915,0.682,0.741,1,324
LibPNG,c,-999,10,1,0.240,0.226,0.292,0.917,0.417,0.784,2,333
LibPNG,c,-999,10,1,0.240,0.250,0.200,0.935,0.435,0.893,3,322
LibPNG,c,-999,10,1,0.240,0.256,0.169,0.918,0.455,0.909,4,327
LibPNG,c,-999,100,1,0.240,0.210,0.345,0.929,0.435,0.909,0,328
LibPNG,c,-999,100,1,0.240,0.257,0.165,0.938,0.500,0.690,1,324
LibPNG,c,-999,100,1,0.240,0.226,0.292,0.950,0.147,0.784,2,333
LibPNG,c,-999,100,1,0.240,0.250,0.200,0.915,0.227,0.893,3,322
LibPNG,c,-999,100,1,0.240,0.256,0.169,0.944,0.476,0.909,4,327
LibPNG,c,-999,1000,1,0.240,0.210,0.345,0.929,0.435,0.909,0,328
LibPNG,c,-999,1000,1,0.240,0.257,0.165,0.938,0.500,0.690,1,324
LibPNG,c,-999,1000,1,0.240,0.226,0.292,0.950,0.147,0.784,2,333
LibPNG,c,-999,1000,1,0.240,0.250,0.200,0.915,0.227,0.893,3,322
LibPNG,c,-999,1000,1,0.240,0.256,0.169,0.944,0.476,0.909,4,327
LibPNG,c,-999,11,4,0.240,0.210,0.345,0.592,0.755,0.789,0,328
LibPNG,c,-999,11,4,0.240,0.257,0.165,0.860,0.625,0.769,1,324
LibPNG,c,-999,11,4,0.240,0.226,0.292,0.720,0.417,0.513,2,333
LibPNG,c,-999,11,4,0.240,0.250,0.200,0.724,0.435,0.625,3,322
LibPNG,c,-999,11,4,0.240,0.256,0.169,0.714,0.455,0.645,4,327
LibPNG,c,-999,2,1,0.240,0.210,0.345,0.494,0.667,0.714,0,328
LibPNG,c,-999,2,1,0.240,0.257,0.165,0.734,0.500,0.690,1,324
LibPNG,c,-999,2,1,0.240,0.226,0.292,0.735,0.465,0.482,2,333
LibPNG,c,-999,2,1,0.240,0.250,0.200,0.724,0.435,0.625,3,322
LibPNG,c,-999,2,1,0.240,0.256,0.169,0.714,0.455,0.645,4,327
LibPNG,c,-999,3,1,0.240,0.210,0.345,0.784,0.909,0.909,0,328
LibPNG,c,-999,3,1,0.240,0.257,0.165,0.860,0.625,0.800,1,324
LibPNG,c,-999,3,1,0.240,0.226,0.292,0.720,0.417,0.513,2,333
LibPNG,c,-999,3,1,0.240,0.250,0.200,0.719,0.435,0.641,3,322
LibPNG,c,-999,3,1,0.240,0.256,0.169,0.833,0.952,0.952,4,327
LibPNG,c,-999,3,2,0.240,0.210,0.345,0.482,0.614,0.714,0,328
LibPNG,c,-999,3,2,0.240,0.257,0.165,0.628,0.417,0.441,1,324
LibPNG,c,-999,3,2,0.240,0.226,0.292,0.752,0.488,0.379,2,333
LibPNG,c,-999,3,2,0.240,0.250,0.200,0.618,0.333,0.370,3,322
LibPNG,c,-999,3,2,0.240,0.256,0.169,0.599,0.417,0.417,4,327
LibPNG,c,-999,3,4,0.240,0.210,0.345,0.482,0.614,0.714,0,328
LibPNG,c,-999,3,4,0.240,0.257,0.165,0.608,0.429,0.455,1,324
LibPNG,c,-999,3,4,0.240,0.226,0.292,0.752,0.595,0.379,2,333
LibPNG,c,-999,3,4,0.240,0.250,0.200,0.622,0.333,0.400,3,322
LibPNG,c,-999,3,4,0.240,0.256,0.169,0.585,0.455,0.455,4,327
LibPNG,c,-999,4,1,0.240,0.210,0.345,0.784,0.909,0.909,0,328
LibPNG,c,-999,4,1,0.240,0.257,0.165,0.860,0.625,0.800,1,324
LibPNG,c,-999,4,1,0.240,0.226,0.292,0.882,0.581,0.784,2,333
LibPNG,c,-999,4,1,0.240,0.250,0.200,0.897,0.400,0.893,3,322
LibPNG,c,-999,4,1,0.240,0.256,0.169,0.813,0.870,0.952,4,327
LibPNG,c,-999,5,1,0.240,0.210,0.345,0.872,0.625,0.909,0,328
LibPNG,c,-999,5,1,0.240,0.257,0.165,0.860,0.625,0.800,1,324
LibPNG,c,-999,5,1,0.240,0.226,0.292,0.882,0.581,0.784,2,333
LibPNG,c,-999,5,1,0.240,0.250,0.200,0.897,0.400,0.893,3,322
LibPNG,c,-999,5,1,0.240,0.256,0.169,0.813,0.870,0.952,4,327
LibPNG,c,-999,5,2,0.240,0.210,0.345,0.592,0.755,0.789,0,328
LibPNG,c,-999,5,2,0.240,0.257,0.165,0.860,0.625,0.769,1,324
LibPNG,c,-999,5,2,0.240,0.226,0.292,0.720,0.417,0.513,2,333
LibPNG,c,-999,5,2,0.240,0.250,0.200,0.724,0.435,0.625,3,322
LibPNG,c,-999,5,2,0.240,0.256,0.169,0.714,0.455,0.645,4,327
LibPNG,c,-999,7,2,0.240,0.210,0.345,0.784,0.909,0.909,0,328
LibPNG,c,-999,7,2,0.240,0.257,0.165,0.860,0.625,0.800,1,324
LibPNG,c,-999,7,2,0.240,0.226,0.292,0.882,0.581,0.784,2,333
LibPNG,c,-999,7,2,0.240,0.250,0.200,0.897,0.400,0.893,3,322
LibPNG,c,-999,7,2,0.240,0.256,0.169,0.833,0.952,0.952,4,327
LibPNG,c,-999,7,4,0.240,0.210,0.345,0.482,0.614,0.714,0,328
LibPNG,c,-999,7,4,0.240,0.257,0.165,0.734,0.500,0.690,1,324
LibPNG,c,-999,7,4,0.240,0.226,0.292,0.735,0.465,0.368,2,333
LibPNG,c,-999,7,4,0.240,0.250,0.200,0.618,0.333,0.370,3,322
LibPNG,c,-999,7,4,0.240,0.256,0.169,0.599,0.417,0.417,4,327
LibPNG,c,-999,9,4,0.240,0.210,0.345,0.494,0.667,0.755,0,328
LibPNG,c,-999,9,4,0.240,0.257,0.165,0.734,0.500,0.690,1,324
LibPNG,c,-999,9,4,0.240,0.226,0.292,0.720,0.417,0.513,2,333
LibPNG,c,-999,9,4,0.240,0.250,0.200,0.724,0.435,0.625,3,322
LibPNG,c,-999,9,4,0.240,0.256,0.169,0.714,0.455,0.645,4,327
LibPNG,c,0.00,1,1,0.240,0.210,0.345,0.777,0.729,0.729,0,16
LibPNG,c,0.00,1,1,0.240,0.257,0.165,0.852,0.682,0.682,1,26
LibPNG,c,0.00,1,1,0.240,0.226,0.292,0.855,0.625,0.625,2,25
LibPNG,c,0.00,1,1,0.240,0.250,0.200,0.878,0.417,0.417,3,21
LibPNG,c,0.00,1,1,0.240,0.256,0.169,0.833,0.714,0.714,4,25
LibPNG,c,0.00,1,10,0.240,0.210,0.345,0.758,0.638,0.652,0,12
LibPNG,c,0.00,1,10,0.240,0.257,0.165,0.814,0.263,0.294,1,17
LibPNG,c,0.00,1,10,0.240,0.226,0.292,0.780,0.556,0.556,2,14
LibPNG,c,0.00,1,10,0.240,0.250,0.200,0.840,0.435,0.435,3,15
LibPNG,c,0.00,1,10,0.240,0.256,0.169,0.714,0.714,0.714,4,17
LibPNG,c,0.00,1,100,0.240,0.210,0.345,0.758,0.638,0.652,0,12
LibPNG,c,0.00,1,100,0.240,0.257,0.165,0.814,0.263,0.294,1,17
LibPNG,c,0.00,1,100,0.240,0.226,0.292,0.780,0.556,0.556,2,14
LibPNG,c,0.00,1,100,0.240,0.250,0.200,0.840,0.435,0.435,3,15
LibPNG,c,0.00,1,100,0.240,0.256,0.169,0.714,0.714,0.714,4,17
LibPNG,c,0.00,1,1000,0.240,0.210,0.345,0.758,0.638,0.652,0,12
LibPNG,c,0.00,1,1000,0.240,0.257,0.165,0.814,0.263,0.294,1,17
LibPNG,c,0.00,1,1000,0.240,0.226,0.292,0.780,0.556,0.556,2,14
LibPNG,c,0.00,1,1000,0.240,0.250,0.200,0.840,0.435,0.435,3,15
LibPNG,c,0.00,1,1000,0.240,0.256,0.169,0.714,0.714,0.714,4,17
LibPNG,c,0.00,1,2,0.240,0.210,0.345,0.758,0.638,0.652,0,12
LibPNG,c,0.00,1,2,0.240,0.257,0.165,0.840,0.476,0.500,1,19
LibPNG,c,0.00,1,2,0.240,0.226,0.292,0.877,0.676,0.676,2,17
LibPNG,c,0.00,1,2,0.240,0.250,0.200,0.898,0.435,0.435,3,17
LibPNG,c,0.00,1,2,0.240,0.256,0.169,0.833,0.714,0.750,4,19
LibPNG,c,0.00,1,3,0.240,0.210,0.345,0.758,0.638,0.652,0,12
LibPNG,c,0.00,1,3,0.240,0.257,0.165,0.814,0.263,0.294,1,17
LibPNG,c,0.00,1,3,0.240,0.226,0.292,0.780,0.556,0.556,2,14
LibPNG,c,0.00,1,3,0.240,0.250,0.200,0.898,0.435,0.435,3,16
LibPNG,c,0.00,1,3,0.240,0.256,0.169,0.775,0.714,0.750,4,18
LibPNG,c,0.00,10,1,0.240,0.210,0.345,0.917,0.638,0.909,0,38
LibPNG,c,0.00,10,1,0.240,0.257,0.165,0.903,0.625,0.741,1,42
LibPNG,c,0.00,10,1,0.240,0.226,0.292,0.932,0.417,0.784,2,36
LibPNG,c,0.00,10,1,0.240,0.250,0.200,0.935,0.435,0.893,3,40
LibPNG,c,0.00,10,1,0.240,0.256,0.169,0.915,0.476,0.909,4,45
LibPNG,c,0.00,100,1,0.240,0.210,0.345,0.929,0.341,0.909,0,41
LibPNG,c,0.00,100,1,0.240,0.257,0.165,0.938,0.500,0.690,1,48
LibPNG,c,0.00,100,1,0.240,0.226,0.292,0.950,0.147,0.784,2,39
LibPNG,c,0.00,100,1,0.240,0.250,0.200,0.935,0.227,0.893,3,43
LibPNG,c,0.00,100,1,0.240,0.256,0.169,0.944,0.476,0.909,4,48
LibPNG,c,0.00,1000,1,0.240,0.210,0.345,0.929,0.341,0.909,0,41
LibPNG,c,0.00,1000,1,0.240,0.257,0.165,0.938,0.500,0.690,1,48
LibPNG,c,0.00,1000,1,0.240,0.226,0.292,0.950,0.147,0.784,2,39
LibPNG,c,0.00,1000,1,0.240,0.250,0.200,0.935,0.227,0.893,3,43
LibPNG,c,0.00,1000,1,0.240,0.256,0.169,0.944,0.476,0.909,4,48
LibPNG,c,0.00,11,4,0.240,0.210,0.345,0.789,0.893,0.893,0,19
LibPNG,c,0.00,11,4,0.240,0.257,0.165,0.860,0.625,0.800,1,31
LibPNG,c,0.00,11,4,0.240,0.226,0.292,0.882,0.581,0.741,2,28
LibPNG,c,0.00,11,4,0.240,0.250,0.200,0.876,0.455,0.833,3,26
LibPNG,c,0.00,11,4,0.240,0.256,0.169,0.833,0.952,0.952,4,31
LibPNG,c,0.00,2,1,0.240,0.210,0.345,0.777,0.729,0.729,0,18
LibPNG,c,0.00,2,1,0.240,0.257,0.165,0.839,0.606,0.800,1,31
LibPNG,c,0.00,2,1,0.240,0.226,0.292,0.840,0.625,0.625,2,27
LibPNG,c,0.00,2,1,0.240,0.250,0.200,0.878,0.417,0.417,3,24
LibPNG,c,0.00,2,1,0.240,0.256,0.169,0.833,0.800,0.909,4,31
LibPNG,c,0.00,3,1,0.240,0.210,0.345,0.784,0.909,0.909,0,23
LibPNG,c,0.00,3,1,0.240,0.257,0.165,0.860,0.625,0.800,1,33
LibPNG,c,0.00,3,1,0.240,0.226,0.292,0.882,0.581,0.714,2,29
LibPNG,c,0.00,3,1,0.240,0.250,0.200,0.897,0.400,0.833,3,29
LibPNG,c,0.00,3,1,0.240,0.256,0.169,0.813,0.870,0.909,4,33
LibPNG,c,0.00,3,2,0.240,0.210,0.345,0.777,0.729,0.729,0,17
LibPNG,c,0.00,3,2,0.240,0.257,0.165,0.827,0.625,0.652,1,27
LibPNG,c,0.00,3,2,0.240,0.226,0.292,0.855,0.625,0.625,2,25
LibPNG,c,0.00,3,2,0.240,0.250,0.200,0.891,0.417,0.417,3,22
LibPNG,c,0.00,3,2,0.240,0.256,0.169,0.821,0.714,0.714,4,25
LibPNG,c,0.00,3,4,0.240,0.210,0.345,0.758,0.638,0.652,0,13
LibPNG,c,0.00,3,4,0.240,0.257,0.165,0.840,0.476,0.500,1,19
LibPNG,c,0.00,3,4,0.240,0.226,0.292,0.877,0.676,0.676,2,18
LibPNG,c,0.00,3,4,0.240,0.250,0.200,0.891,0.417,0.417,3,17
LibPNG,c,0.00,3,4,0.240,0.256,0.169,0.833,0.714,0.750,4,19
LibPNG,c,0.00,4,1,0.240,0.210,0.345,0.789,0.893,0.909,0,27
LibPNG,c,0.00,4,1,0.240,0.257,0.165,0.860,0.625,0.800,1,34
LibPNG,c,0.00,4,1,0.240,0.226,0.292,0.833,0.784,0.784,2,30
LibPNG,c,0.00,4,1,0.240,0.250,0.200,0.897,0.400,0.893,3,30
LibPNG,c,0.00,4,1,0.240,0.256,0.169,0.833,0.800,0.909,4,34
LibPNG,c,0.00,5,1,0.240,0.210,0.345,0.880,0.638,0.909,0,29
LibPNG,c,0.00,5,1,0.240,0.257,0.165,0.860,0.625,0.800,1,35
LibPNG,c,0.00,5,1,0.240,0.226,0.292,0.875,0.581,0.784,2,31
LibPNG,c,0.00,5,1,0.240,0.250,0.200,0.884,0.400,0.893,3,31
LibPNG,c,0.00,5,1,0.240,0.256,0.169,0.813,0.870,0.909,4,37
LibPNG,c,0.00,5,2,0.240,0.210,0.345,0.784,0.893,0.893,0,19
LibPNG,c,0.00,5,2,0.240,0.257,0.165,0.860,0.625,0.800,1,31
LibPNG,c,0.00,5,2,0.240,0.226,0.292,0.882,0.581,0.741,2,28
LibPNG,c,0.00,5,2,0.240,0.250,0.200,0.876,0.455,0.833,3,26
LibPNG,c,0.00,5,2,0.240,0.256,0.169,0.833,0.952,0.952,4,31
LibPNG,c,0.00,7,2,0.240,0.210,0.345,0.784,0.909,0.909,0,23
LibPNG,c,0.00,7,2,0.240,0.257,0.165,0.860,0.625,0.800,1,33
LibPNG,c,0.00,7,2,0.240,0.226,0.292,0.882,0.581,0.784,2,29
LibPNG,c,0.00,7,2,0.240,0.250,0.200,0.897,0.400,0.893,3,29
LibPNG,c,0.00,7,2,0.240,0.256,0.169,0.813,0.870,0.909,4,33
LibPNG,c,0.00,7,4,0.240,0.210,0.345,0.777,0.729,0.729,0,17
LibPNG,c,0.00,7,4,0.240,0.257,0.165,0.849,0.625,0.800,1,28
LibPNG,c,0.00,7,4,0.240,0.226,0.292,0.855,0.625,0.625,2,25
LibPNG,c,0.00,7,4,0.240,0.250,0.200,0.891,0.417,0.417,3,22
LibPNG,c,0.00,7,4,0.240,0.256,0.169,0.821,0.714,0.714,4,26
LibPNG,c,0.00,9,4,0.240,0.210,0.345,0.769,0.729,0.729,0,18
LibPNG,c,0.00,9,4,0.240,0.257,0.165,0.839,0.606,0.800,1,31
LibPNG,c,0.00,9,4,0.240,0.226,0.292,0.890,0.581,0.741,2,28
LibPNG,c,0.00,9,4,0.240,0.250,0.200,0.876,0.455,0.833,3,25
LibPNG,c,0.00,9,4,0.240,0.256,0.169,0.833,0.952,0.952,4,31
LibTIFF,c,-999,1,1,0.418,0.414,0.435,0.574,0.426,0.429,0,423
LibTIFF,c,-999,1,1,0.418,0.380,0.542,0.582,0.414,0.523,1,443
LibTIFF,c,-999,1,1,0.418,0.428,0.378,0.607,0.561,0.581,2,439
LibTIFF,c,-999,1,1,0.418,0.428,0.378,0.615,0.242,0.417,3,425
LibTIFF,c,-999,1,1,0.418,0.439,0.318,0.630,0.385,0.443,4,438
LibTIFF,c,-999,1,10,0.418,0.414,0.435,0.572,0.398,0.421,0,423
LibTIFF,c,-999,1,10,0.418,0.380,0.542,0.564,0.320,0.541,1,443
LibTIFF,c,-999,1,10,0.418,0.428,0.378,0.594,0.549,0.556,2,439
LibTIFF,c,-999,1,10,0.418,0.428,0.378,0.566,0.380,0.414,3,425
LibTIFF,c,-999,1,10,0.418,0.439,0.318,0.571,0.449,0.493,4,438
LibTIFF,c,-999,1,100,0.418,0.414,0.435,0.572,0.398,0.421,0,423
LibTIFF,c,-999,1,100,0.418,0.380,0.542,0.564,0.320,0.541,1,443
LibTIFF,c,-999,1,100,0.418,0.428,0.378,0.594,0.549,0.556,2,439
LibTIFF,c,-999,1,100,0.418,0.428,0.378,0.566,0.380,0.414,3,425
LibTIFF,c,-999,1,100,0.418,0.439,0.318,0.571,0.449,0.493,4,438
LibTIFF,c,-999,1,1000,0.418,0.414,0.435,0.572,0.398,0.421,0,423
LibTIFF,c,-999,1,1000,0.418,0.380,0.542,0.564,0.320,0.541,1,443
LibTIFF,c,-999,1,1000,0.418,0.428,0.378,0.594,0.549,0.556,2,439
LibTIFF,c,-999,1,1000,0.418,0.428,0.378,0.566,0.380,0.414,3,425
LibTIFF,c,-999,1,1000,0.418,0.439,0.318,0.571,0.449,0.493,4,438
LibTIFF,c,-999,1,2,0.418,0.414,0.435,0.566,0.380,0.425,0,423
LibTIFF,c,-999,1,2,0.418,0.380,0.542,0.585,0.357,0.523,1,443
LibTIFF,c,-999,1,2,0.418,0.428,0.378,0.614,0.549,0.556,2,439
LibTIFF,c,-999,1,2,0.418,0.428,0.378,0.582,0.385,0.414,3,425
LibTIFF,c,-999,1,2,0.418,0.439,0.318,0.597,0.448,0.486,4,438
LibTIFF,c,-999,1,3,0.418,0.414,0.435,0.571,0.385,0.421,0,423
LibTIFF,c,-999,1,3,0.418,0.380,0.542,0.564,0.320,0.541,1,443
LibTIFF,c,-999,1,3,0.418,0.428,0.378,0.594,0.549,0.556,2,439
LibTIFF,c,-999,1,3,0.418,0.428,0.378,0.584,0.380,0.414,3,425
LibTIFF,c,-999,1,3,0.418,0.439,0.318,0.584,0.448,0.493,4,438
LibTIFF,c,-999,10,1,0.418,0.414,0.435,0.753,0.329,0.511,0,423
LibTIFF,c,-999,10,1,0.418,0.380,0.542,0.741,0.495,0.559,1,443
LibTIFF,c,-999,10,1,0.418,0.428,0.378,0.757,0.556,0.671,2,439
LibTIFF,c,-999,10,1,0.418,0.428,0.378,0.765,0.448,0.541,3,425
LibTIFF,c,-999,10,1,0.418,0.439,0.318,0.797,0.273,0.330,4,438
LibTIFF,c,-999,100,1,0.418,0.414,0.435,0.754,0.301,0.484,0,423
LibTIFF,c,-999,100,1,0.418,0.380,0.542,0.762,0.446,0.552,1,443
LibTIFF,c,-999,100,1,0.418,0.428,0.378,0.760,0.577,0.632,2,439
LibTIFF,c,-999,100,1,0.418,0.428,0.378,0.773,0.423,0.526,3,425
LibTIFF,c,-999,100,1,0.418,0.439,0.318,0.802,0.268,0.323,4,438
LibTIFF,c,-999,1000,1,0.418,0.414,0.435,0.754,0.301,0.484,0,423
LibTIFF,c,-999,1000,1,0.418,0.380,0.542,0.762,0.446,0.552,1,443
LibTIFF,c,-999,1000,1,0.418,0.428,0.378,0.760,0.577,0.632,2,439
LibTIFF,c,-999,1000,1,0.418,0.428,0.378,0.773,0.423,0.526,3,425
LibTIFF,c,-999,1000,1,0.418,0.439,0.318,0.802,0.268,0.323,4,438
LibTIFF,c,-999,11,4,0.418,0.414,0.435,0.615,0.488,0.556,0,423
LibTIFF,c,-999,11,4,0.418,0.380,0.542,0.596,0.391,0.577,1,443
LibTIFF,c,-999,11,4,0.418,0.428,0.378,0.620,0.600,0.625,2,439
LibTIFF,c,-999,11,4,0.418,0.428,0.378,0.648,0.238,0.459,3,425
LibTIFF,c,-999,11,4,0.418,0.439,0.318,0.650,0.305,0.385,4,438
LibTIFF,c,-999,2,1,0.418,0.414,0.435,0.590,0.330,0.517,0,423
LibTIFF,c,-999,2,1,0.418,0.380,0.542,0.579,0.396,0.556,1,443
LibTIFF,c,-999,2,1,0.418,0.428,0.378,0.610,0.550,0.658,2,439
LibTIFF,c,-999,2,1,0.418,0.428,0.378,0.640,0.370,0.474,3,425
LibTIFF,c,-999,2,1,0.418,0.439,0.318,0.630,0.260,0.407,4,438
LibTIFF,c,-999,3,1,0.418,0.414,0.435,0.621,0.506,0.568,0,423
LibTIFF,c,-999,3,1,0.418,0.380,0.542,0.625,0.455,0.541,1,443
LibTIFF,c,-999,3,1,0.418,0.428,0.378,0.630,0.500,0.663,2,439
LibTIFF,c,-999,3,1,0.418,0.428,0.378,0.649,0.357,0.455,3,425
LibTIFF,c,-999,3,1,0.418,0.439,0.318,0.656,0.298,0.373,4,438
LibTIFF,c,-999,3,2,0.418,0.414,0.435,0.579,0.464,0.464,0,423
LibTIFF,c,-999,3,2,0.418,0.380,0.542,0.585,0.441,0.533,1,443
LibTIFF,c,-999,3,2,0.418,0.428,0.378,0.608,0.577,0.585,2,439
LibTIFF,c,-999,3,2,0.418,0.428,0.378,0.616,0.455,0.455,3,425
LibTIFF,c,-999,3,2,0.418,0.439,0.318,0.619,0.375,0.432,4,438
LibTIFF,c,-999,3,4,0.418,0.414,0.435,0.566,0.380,0.437,0,423
LibTIFF,c,-999,3,4,0.418,0.380,0.542,0.582,0.357,0.523,1,443
LibTIFF,c,-999,3,4,0.418,0.428,0.378,0.611,0.591,0.591,2,439
LibTIFF,c,-999,3,4,0.418,0.428,0.378,0.599,0.366,0.414,3,425
LibTIFF,c,-999,3,4,0.418,0.439,0.318,0.611,0.405,0.443,4,438
LibTIFF,c,-999,4,1,0.418,0.414,0.435,0.650,0.500,0.568,0,423
LibTIFF,c,-999,4,1,0.418,0.380,0.542,0.667,0.367,0.556,1,443
LibTIFF,c,-999,4,1,0.418,0.428,0.378,0.661,0.592,0.625,2,439
LibTIFF,c,-999,4,1,0.418,0.428,0.378,0.706,0.231,0.463,3,425
LibTIFF,c,-999,4,1,0.418,0.439,0.318,0.729,0.312,0.364,4,438
LibTIFF,c,-999,5,1,0.418,0.414,0.435,0.691,0.488,0.538,0,423
LibTIFF,c,-999,5,1,0.418,0.380,0.542,0.703,0.439,0.563,1,443
LibTIFF,c,-999,5,1,0.418,0.428,0.378,0.689,0.633,0.633,2,439
LibTIFF,c,-999,5,1,0.418,0.428,0.378,0.703,0.429,0.506,3,425
LibTIFF,c,-999,5,1,0.418,0.439,0.318,0.726,0.364,0.385,4,438
LibTIFF,c,-999,5,2,0.418,0.414,0.435,0.609,0.421,0.511,0,423
LibTIFF,c,-999,5,2,0.418,0.380,0.542,0.620,0.364,0.548,1,443
LibTIFF,c,-999,5,2,0.418,0.428,0.378,0.607,0.573,0.649,2,439
LibTIFF,c,-999,5,2,0.418,0.428,0.378,0.648,0.238,0.459,3,425
LibTIFF,c,-999,5,2,0.418,0.439,0.318,0.650,0.305,0.385,4,438
LibTIFF,c,-999,7,2,0.418,0.414,0.435,0.636,0.500,0.562,0,423
LibTIFF,c,-999,7,2,0.418,0.380,0.542,0.625,0.455,0.541,1,443
LibTIFF,c,-999,7,2,0.418,0.428,0.378,0.650,0.625,0.640,2,439
LibTIFF,c,-999,7,2,0.418,0.428,0.378,0.710,0.231,0.455,3,425
LibTIFF,c,-999,7,2,0.418,0.439,0.318,0.673,0.273,0.385,4,438
LibTIFF,c,-999,7,4,0.418,0.414,0.435,0.577,0.455,0.463,0,423
LibTIFF,c,-999,7,4,0.418,0.380,0.542,0.585,0.370,0.533,1,443
LibTIFF,c,-999,7,4,0.418,0.428,0.378,0.605,0.571,0.658,2,439
LibTIFF,c,-999,7,4,0.418,0.428,0.378,0.621,0.329,0.444,3,425
LibTIFF,c,-999,7,4,0.418,0.439,0.318,0.619,0.375,0.432,4,438
LibTIFF,c,-999,9,4,0.418,0.414,0.435,0.590,0.330,0.517,0,423
LibTIFF,c,-999,9,4,0.418,0.380,0.542,0.579,0.396,0.548,1,443
LibTIFF,c,-999,9,4,0.418,0.428,0.378,0.607,0.573,0.649,2,439
LibTIFF,c,-999,9,4,0.418,0.428,0.378,0.648,0.321,0.474,3,425
LibTIFF,c,-999,9,4,0.418,0.439,0.318,0.630,0.260,0.407,4,438
LibTIFF,c,0.00,1,1,0.418,0.414,0.435,0.793,0.438,0.455,0,53
LibTIFF,c,0.00,1,1,0.418,0.380,0.542,0.857,0.330,0.337,1,52
LibTIFF,c,0.00,1,1,0.418,0.428,0.378,0.849,0.643,0.667,2,59
LibTIFF,c,0.00,1,1,0.418,0.428,0.378,0.809,0.385,0.424,3,60
LibTIFF,c,0.00,1,1,0.418,0.439,0.318,0.824,0.391,0.446,4,62
LibTIFF,c,0.00,1,10,0.418,0.414,0.435,0.662,0.417,0.417,0,34
LibTIFF,c,0.00,1,10,0.418,0.380,0.542,0.772,0.253,0.253,1,37
LibTIFF,c,0.00,1,10,0.418,0.428,0.378,0.753,0.484,0.508,2,41
LibTIFF,c,0.00,1,10,0.418,0.428,0.378,0.694,0.351,0.351,3,36
LibTIFF,c,0.00,1,10,0.418,0.439,0.318,0.667,0.510,0.521,4,39
LibTIFF,c,0.00,1,100,0.418,0.414,0.435,0.662,0.417,0.417,0,34
LibTIFF,c,0.00,1,100,0.418,0.380,0.542,0.772,0.253,0.253,1,37
LibTIFF,c,0.00,1,100,0.418,0.428,0.378,0.753,0.484,0.508,2,41
LibTIFF,c,0.00,1,100,0.418,0.428,0.378,0.694,0.351,0.351,3,36
LibTIFF,c,0.00,1,100,0.418,0.439,0.318,0.667,0.510,0.521,4,39
LibTIFF,c,0.00,1,1000,0.418,0.414,0.435,0.662,0.417,0.417,0,34
LibTIFF,c,0.00,1,1000,0.418,0.380,0.542,0.772,0.253,0.253,1,37
LibTIFF,c,0.00,1,1000,0.418,0.428,0.378,0.753,0.484,0.508,2,41
LibTIFF,c,0.00,1,1000,0.418,0.428,0.378,0.694,0.351,0.351,3,36
LibTIFF,c,0.00,1,1000,0.418,0.439,0.318,0.667,0.510,0.521,4,39
LibTIFF,c,0.00,1,2,0.418,0.414,0.435,0.742,0.473,0.473,0,39
LibTIFF,c,0.00,1,2,0.418,0.380,0.542,0.810,0.294,0.300,1,41
LibTIFF,c,0.00,1,2,0.418,0.428,0.378,0.800,0.597,0.615,2,46
LibTIFF,c,0.00,1,2,0.418,0.428,0.378,0.746,0.424,0.424,3,41
LibTIFF,c,0.00,1,2,0.418,0.439,0.318,0.731,0.490,0.500,4,43
LibTIFF,c,0.00,1,3,0.418,0.414,0.435,0.719,0.417,0.417,0,37
LibTIFF,c,0.00,1,3,0.418,0.380,0.542,0.783,0.300,0.300,1,39
LibTIFF,c,0.00,1,3,0.418,0.428,0.378,0.753,0.484,0.508,2,41
LibTIFF,c,0.00,1,3,0.418,0.428,0.378,0.746,0.424,0.431,3,39
LibTIFF,c,0.00,1,3,0.418,0.439,0.318,0.719,0.490,0.521,4,41
LibTIFF,c,0.00,10,1,0.418,0.414,0.435,0.836,0.461,0.562,0,96
LibTIFF,c,0.00,10,1,0.418,0.380,0.542,0.867,0.425,0.552,1,88
LibTIFF,c,0.00,10,1,0.418,0.428,0.378,0.846,0.507,0.649,2,104
LibTIFF,c,0.00,10,1,0.418,0.428,0.378,0.855,0.469,0.556,3,102
LibTIFF,c,0.00,10,1,0.418,0.439,0.318,0.896,0.294,0.357,4,100
LibTIFF,c,0.00,100,1,0.418,0.414,0.435,0.848,0.321,0.562,0,102
LibTIFF,c,0.00,100,1,0.418,0.380,0.542,0.904,0.374,0.545,1,94
LibTIFF,c,0.00,100,1,0.418,0.428,0.378,0.862,0.548,0.641,2,110
LibTIFF,c,0.00,100,1,0.418,0.428,0.378,0.868,0.469,0.619,3,106
LibTIFF,c,0.00,100,1,0.418,0.439,0.318,0.894,0.283,0.357,4,104
LibTIFF,c,0.00,1000,1,0.418,0.414,0.435,0.848,0.321,0.562,0,102
LibTIFF,c,0.00,1000,1,0.418,0.380,0.542,0.904,0.374,0.545,1,94
LibTIFF,c,0.00,1000,1,0.418,0.428,0.378,0.862,0.548,0.641,2,110
LibTIFF,c,0.00,1000,1,0.418,0.428,0.378,0.868,0.469,0.619,3,106
LibTIFF,c,0.00,1000,1,0.418,0.439,0.318,0.894,0.283,0.357,4,104
